ID,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado,Condominio,Aluguel,IPTU,Seguro Incendio,Total
2855,True,76.0,2,1,1,0,True,False,0.0,2000.0,45.0,31.0,2076.0
2856,True,40.0,1,1,1,8,True,True,651.0,2300.0,90.0,30.0,3071.0
2857,True,260.0,4,4,4,8,True,False,3150.0,10000.0,1163.0,127.0,14440.0
2858,True,51.0,2,1,1,9,True,False,450.0,2500.0,17.0,32.0,2999.0
2859,True,64.0,2,2,1,19,True,True,450.0,2200.0,21.0,28.0,2699.0
2860,True,115.0,2,1,0,5,True,False,1500.0,2200.0,67.0,28.0,3795.0
2861,True,110.0,2,2,1,0,True,False,0.0,2200.0,192.0,34.0,2426.0
2862,True,140.0,3,2,1,6,False,False,1740.0,2500.0,340.0,32.0,4612.0
2863,True,45.0,2,1,1,11,True,False,380.0,1598.0,0.0,21.0,1999.0
2864,True,199.0,3,4,5,17,True,True,2800.0,4000.0,1500.0,51.0,8351.0
2865,True,180.0,3,4,1,10,True,False,1400.0,6900.0,342.0,88.0,8730.0
2866,True,113.0,3,2,2,0,True,False,0.0,2990.0,22.0,45.0,3057.0
2867,False,75.0,2,2,1,11,True,False,500.0,1189.0,75.0,16.0,1780.0
2868,True,93.0,3,3,2,1,True,False,950.0,2275.0,584.0,29.0,3838.0
2869,True,68.0,2,1,1,4,True,False,626.0,1200.0,0.0,16.0,1842.0
2870,False,200.0,3,4,5,0,False,False,850.0,4300.0,84.0,65.0,5299.0
2871,True,118.0,3,3,2,6,True,False,1200.0,3500.0,534.0,45.0,5279.0
2872,True,318.0,4,6,4,0,False,False,2500.0,12000.0,334.0,153.0,14990.0
2873,True,170.0,3,3,4,0,True,False,0.0,3500.0,222.0,53.0,3775.0
2874,False,250.0,3,3,2,1,True,False,2200.0,1700.0,256.0,22.0,4178.0
2875,True,50.0,2,1,1,0,True,False,510.0,1100.0,50.0,14.0,1674.0
2876,True,50.0,2,1,1,7,False,False,347.0,1500.0,0.0,20.0,1867.0
2877,True,30.0,1,1,1,15,False,True,668.0,3500.0,127.0,45.0,4340.0
2878,False,94.0,3,2,2,2,True,False,650.0,3500.0,209.0,45.0,4404.0
2879,True,50.0,1,1,0,5,True,False,375.0,1850.0,0.0,24.0,2249.0
2880,True,114.0,3,5,3,3,True,False,2600.0,3800.0,857.0,49.0,7306.0
2881,True,65.0,3,2,1,5,True,False,526.0,2230.0,21.0,29.0,2806.0
2882,True,200.0,3,5,4,6,True,False,1970.0,1720.0,959.0,22.0,4671.0
2883,True,265.0,4,4,4,0,True,False,0.0,6000.0,177.0,91.0,6268.0
2884,True,75.0,3,3,2,10,True,False,865.0,2000.0,192.0,26.0,3083.0
2885,True,68.0,2,2,1,8,False,False,600.0,2400.0,125.0,31.0,3156.0
2886,True,150.0,3,2,0,0,True,False,0.0,4000.0,24.0,61.0,4085.0
2887,True,208.0,3,3,3,13,True,False,2204.0,5960.0,641.0,76.0,8881.0
2888,True,300.0,2,2,2,0,True,False,0.0,2700.0,300.0,41.0,3041.0
2889,False,620.0,5,6,4,17,True,False,7400.0,5850.0,1200.0,75.0,14530.0
2890,True,92.0,3,2,2,10,True,False,990.0,3500.0,317.0,45.0,4852.0
2891,True,200.0,3,2,2,0,True,False,0.0,4500.0,250.0,68.0,4818.0
2892,True,108.0,3,2,1,14,True,False,1714.0,5000.0,127.0,64.0,6905.0
2893,True,190.0,4,4,2,0,True,False,0.0,3500.0,315.0,53.0,3868.0
2894,False,87.0,3,2,1,12,True,True,870.0,1450.0,100.0,19.0,2439.0
2895,True,80.0,2,1,1,6,True,False,800.0,1275.0,0.0,17.0,2092.0
2896,True,270.0,4,3,3,2,True,False,3260.0,6000.0,550.0,77.0,9887.0
2897,True,170.0,3,2,1,17,True,False,1600.0,4950.0,264.0,63.0,6877.0
2898,True,198.0,4,2,0,0,True,False,0.0,4000.0,500.0,61.0,4561.0
2899,False,55.0,1,1,0,1,True,False,260.0,716.0,12.0,10.0,998.0
2900,True,34.0,1,1,0,0,True,False,182.0,1331.0,0.0,17.0,1530.0
2901,True,50.0,2,1,0,14,True,False,270.0,1890.0,0.0,24.0,2184.0
2902,True,68.0,2,1,1,4,True,True,1164.0,2093.0,97.0,27.0,3381.0
2903,True,290.0,4,4,0,0,True,False,0.0,6800.0,1100.0,103.0,8003.0
2904,True,25.0,1,1,0,1,False,False,0.0,1050.0,84.0,14.0,1148.0
2905,True,240.0,4,4,3,9,True,False,2500.0,2144.0,834.0,28.0,5506.0
2906,True,43.0,1,1,0,6,False,False,350.0,1080.0,57.0,14.0,1501.0
2907,True,150.0,3,1,0,3,False,False,200.0,4300.0,12.0,55.0,4567.0
2908,True,20.0,1,1,0,1,True,True,602.0,1800.0,130.0,23.0,2555.0
2909,True,48.0,1,1,0,0,False,False,0.0,1100.0,9.0,17.0,1126.0
2910,True,130.0,3,1,2,0,True,False,0.0,3800.0,130.0,58.0,3988.0
2911,True,36.0,1,1,0,11,True,False,392.0,2300.0,84.0,30.0,2806.0
2912,True,90.0,2,1,2,0,True,False,0.0,1560.0,225.0,24.0,1809.0
2913,True,49.0,2,1,1,6,True,False,277.0,2100.0,104.0,27.0,2508.0
2914,False,70.0,1,1,1,4,True,False,270.0,870.0,9.0,12.0,1161.0
2915,True,315.0,4,4,2,14,True,False,3500.0,7450.0,0.0,95.0,11050.0
2916,True,270.0,4,4,4,8,True,False,2200.0,7000.0,1500.0,89.0,10790.0
2917,True,75.0,3,2,1,1,False,True,880.0,5700.0,123.0,73.0,6776.0
2918,True,80.0,3,3,2,4,True,True,1374.0,2100.0,283.0,27.0,3784.0
2919,False,233.0,3,1,1,0,True,False,0.0,2700.0,239.0,41.0,2980.0
2920,True,40.0,1,1,0,3,True,True,350.0,1840.0,40.0,24.0,2254.0
2921,True,107.0,2,4,2,2,False,False,1800.0,11000.0,417.0,140.0,13360.0
2922,True,50.0,2,1,1,1,False,False,765.0,2650.0,25.0,34.0,3474.0
2923,True,113.0,2,1,1,5,True,False,1000.0,3000.0,50.0,39.0,4089.0
2924,False,52.0,1,1,1,3,True,True,730.0,3000.0,59.0,39.0,3828.0
2925,True,170.0,4,4,3,12,True,True,4000.0,1440.0,834.0,19.0,6293.0
2926,True,140.0,3,3,2,6,True,False,2420.0,2580.0,1000.0,33.0,6033.0
2927,True,34.0,1,1,1,14,True,False,497.0,2800.0,81.0,36.0,3414.0
2928,True,90.0,3,2,2,3,True,False,1100.0,2450.0,117.0,32.0,3699.0
2929,True,197.0,3,2,1,18,True,False,1800.0,5500.0,209.0,70.0,7579.0
2930,False,146.0,2,1,1,8,True,False,730.0,1620.0,128.0,21.0,2499.0
2931,True,30.0,1,1,1,9,False,False,0.0,3000.0,0.0,39.0,3039.0
2932,True,132.0,3,2,2,0,True,False,0.0,3800.0,52.0,58.0,3910.0
2933,True,45.0,1,1,1,10,False,True,1600.0,1800.0,177.0,23.0,3600.0
2934,True,80.0,2,2,0,3,False,False,931.0,2700.0,0.0,35.0,3666.0
2935,True,161.0,4,3,3,0,True,False,0.0,3600.0,300.0,46.0,3946.0
2936,True,300.0,2,3,2,1,True,False,7000.0,4180.0,1834.0,53.0,13070.0
2937,True,450.0,3,4,2,3,True,False,4187.0,15000.0,1450.0,191.0,20830.0
2938,True,112.0,3,3,2,11,False,False,1661.0,3616.0,209.0,13.0,5499.0
2939,True,192.0,4,5,4,11,False,True,2800.0,15000.0,90.0,191.0,18080.0
2940,True,100.0,1,4,1,0,True,False,0.0,11000.0,250.0,166.0,11420.0
2941,True,300.0,4,5,8,0,True,True,0.0,12000.0,917.0,181.0,13100.0
2942,True,42.0,1,1,0,2,True,False,530.0,2800.0,0.0,36.0,3366.0
2943,True,45.0,1,1,0,9,True,True,399.0,1480.0,0.0,19.0,1898.0
2944,False,245.0,4,3,2,9,True,False,2100.0,10500.0,167.0,134.0,12900.0
2945,True,60.0,1,1,0,0,False,False,0.0,1600.0,192.0,25.0,1817.0
2946,True,100.0,1,2,0,0,False,False,4320.0,3100.0,0.0,40.0,7460.0
2947,False,210.0,6,3,0,0,True,False,0.0,4200.0,0.0,64.0,4264.0
2948,True,160.0,3,3,2,8,True,False,2000.0,5000.0,570.0,64.0,7634.0
2949,True,68.0,2,1,1,1,True,False,350.0,1600.0,0.0,21.0,1971.0
2950,True,52.0,2,1,1,17,True,False,540.0,1100.0,45.0,14.0,1699.0
2951,True,40.0,1,1,0,0,False,False,0.0,750.0,0.0,12.0,762.0
2952,True,232.0,3,4,2,0,True,False,0.0,3820.0,60.0,58.0,3938.0
2953,True,42.0,1,1,1,27,False,False,560.0,5300.0,100.0,68.0,6028.0
2954,True,172.0,3,4,3,5,True,False,1650.0,9000.0,900.0,115.0,11670.0
2955,False,30.0,1,1,0,7,True,False,349.0,500.0,15.0,7.0,871.0
2956,True,59.0,2,1,0,15,True,False,542.0,1750.0,0.0,23.0,2315.0
2957,True,50.0,2,2,1,12,True,False,480.0,1722.0,100.0,22.0,2324.0
2958,False,49.0,2,1,1,2,True,False,390.0,1450.0,57.0,19.0,1916.0
2959,True,216.0,4,2,2,2,True,False,2300.0,10000.0,719.0,127.0,13150.0
2960,True,127.0,1,1,2,28,False,True,1460.0,12500.0,426.0,159.0,14550.0
2961,True,226.0,4,4,4,2,True,False,2850.0,3000.0,2488.0,39.0,8377.0
2962,False,76.0,2,1,0,1,True,False,300.0,700.0,100.0,9.0,1109.0
2963,True,50.0,2,1,1,4,True,False,470.0,1040.0,30.0,14.0,1554.0
2964,True,170.0,3,4,3,21,True,False,1500.0,5000.0,450.0,64.0,7014.0
2965,True,70.0,2,2,0,2,True,True,1439.0,5500.0,315.0,70.0,7324.0
2966,True,167.0,3,3,3,19,True,True,1500.0,2800.0,542.0,36.0,4878.0
2967,True,450.0,4,2,3,0,True,False,0.0,13000.0,1000.0,196.0,14200.0
2968,False,90.0,3,1,1,1,True,False,1000.0,960.0,83.0,13.0,2056.0
2969,True,89.0,2,2,2,1,True,True,879.0,3327.0,242.0,43.0,4491.0
2970,True,61.0,3,2,1,4,True,False,550.0,3000.0,117.0,39.0,3706.0
2971,True,100.0,2,2,5,0,True,False,0.0,6800.0,667.0,103.0,7570.0
2972,True,180.0,3,2,1,23,True,False,1850.0,7000.0,299.0,89.0,9238.0
2973,True,39.0,1,1,0,3,True,True,350.0,1700.0,0.0,22.0,2072.0
2974,False,73.0,3,1,1,4,True,False,308.0,850.0,46.0,11.0,1215.0
2975,True,90.0,2,3,0,0,True,False,0.0,3400.0,0.0,52.0,3452.0
2976,False,231.0,3,5,4,4,True,True,2200.0,12000.0,642.0,153.0,15000.0
2977,True,250.0,5,2,6,0,True,False,0.0,9000.0,1417.0,136.0,10550.0
2978,True,20.0,1,1,0,6,True,True,602.0,1800.0,130.0,23.0,2555.0
2979,False,300.0,4,5,2,0,True,False,0.0,6000.0,0.0,91.0,6091.0
2980,True,42.0,1,1,0,1,True,False,150.0,1000.0,100.0,13.0,1263.0
2981,True,280.0,4,4,3,2,True,True,3000.0,4000.0,984.0,51.0,8035.0
2982,False,44.0,2,1,1,4,True,True,310.0,1800.0,34.0,23.0,2167.0
2983,True,64.0,2,2,1,13,True,False,400.0,2600.0,15.0,33.0,3048.0
2984,True,218.0,3,2,2,6,False,False,2000.0,7800.0,550.0,99.0,10450.0
2985,True,140.0,2,1,3,0,True,False,0.0,2500.0,194.0,38.0,2732.0
2986,True,86.0,2,1,1,0,True,False,0.0,2200.0,110.0,34.0,2344.0
2987,True,100.0,2,2,1,0,True,False,0.0,2000.0,88.0,31.0,2119.0
2988,True,50.0,1,1,0,2,False,False,150.0,720.0,0.0,10.0,880.0
2989,True,128.0,2,3,2,5,False,False,1500.0,15000.0,534.0,191.0,17230.0
2990,True,45.0,1,1,2,8,True,False,695.0,1800.0,170.0,23.0,2688.0
2991,True,180.0,3,2,4,0,True,False,0.0,3600.0,0.0,55.0,3655.0
2992,True,350.0,4,3,4,0,True,False,0.0,4000.0,209.0,61.0,4270.0
2993,True,54.0,2,2,1,6,False,False,500.0,2300.0,167.0,30.0,2997.0
2994,True,60.0,2,2,1,11,True,False,647.0,4000.0,21.0,51.0,4719.0
2995,True,200.0,2,1,0,0,True,False,0.0,2800.0,291.0,43.0,3134.0
2996,True,520.0,3,4,3,0,True,True,0.0,7000.0,645.0,106.0,7751.0
2997,True,112.0,3,2,1,8,True,False,810.0,3850.0,98.0,49.0,4807.0
2998,True,104.0,3,2,1,0,False,False,0.0,7500.0,267.0,113.0,7880.0
2999,True,90.0,1,1,0,1,False,False,200.0,1550.0,167.0,20.0,1937.0
3000,True,273.0,3,2,5,0,False,False,0.0,2750.0,215.0,42.0,3007.0
3001,True,74.0,2,2,0,10,True,False,610.0,1650.0,0.0,21.0,2281.0
3002,True,40.0,1,1,1,8,False,False,800.0,1675.0,50.0,22.0,2547.0
3003,True,120.0,3,3,2,0,True,False,0.0,2580.0,0.0,39.0,2619.0
3004,True,60.0,2,1,1,6,True,False,714.0,1480.0,55.0,19.0,2268.0
3005,True,50.0,1,1,1,0,False,False,0.0,900.0,21.0,14.0,935.0
3006,False,398.0,5,6,0,2,True,False,3500.0,8500.0,700.0,108.0,12810.0
3007,True,90.0,2,2,2,8,True,False,965.0,4500.0,36.0,58.0,5559.0
3008,True,106.0,3,3,1,2,True,False,970.0,2500.0,350.0,32.0,3852.0
3009,True,22.0,1,1,0,6,False,True,380.0,6000.0,9.0,77.0,6466.0
3010,True,167.0,3,3,4,10,True,False,1814.0,5500.0,807.0,70.0,8191.0
3011,True,250.0,3,3,2,3,True,False,1900.0,9500.0,500.0,121.0,12020.0
3012,True,246.0,4,4,4,4,False,False,4000.0,12000.0,1667.0,153.0,17820.0
3013,True,40.0,1,1,0,0,False,False,0.0,1094.0,0.0,17.0,1111.0
3014,True,76.0,2,2,1,1,True,True,850.0,3000.0,42.0,39.0,3931.0
3015,True,202.0,4,3,4,5,True,False,4308.0,12000.0,1896.0,153.0,18360.0
3016,True,60.0,2,1,1,1,True,True,568.0,3205.0,0.0,11.0,3784.0
3017,True,65.0,2,2,2,2,True,True,600.0,3000.0,80.0,39.0,3719.0
3018,True,142.0,3,4,3,2,True,False,1305.0,5000.0,414.0,64.0,6783.0
3019,True,200.0,3,4,2,10,True,False,1300.0,7000.0,459.0,89.0,8848.0
3020,False,60.0,2,3,0,1,False,True,938.0,1940.0,0.0,25.0,2903.0
3021,True,58.0,2,2,1,3,True,False,200.0,2200.0,130.0,28.0,2558.0
3022,True,80.0,2,1,0,4,True,False,550.0,3000.0,0.0,39.0,3589.0
3023,True,201.0,4,3,2,7,True,False,2800.0,6999.0,643.0,89.0,10530.0
3024,True,94.0,3,2,2,3,True,False,1000.0,2000.0,42.0,26.0,3068.0
3025,True,410.0,5,7,3,0,True,True,0.0,12000.0,750.0,181.0,12930.0
3026,False,87.0,4,2,2,4,True,False,784.0,1600.0,106.0,21.0,2511.0
3027,True,190.0,3,2,1,3,True,False,1600.0,4000.0,100.0,51.0,5751.0
3028,True,45.0,1,1,0,3,True,True,330.0,3000.0,59.0,39.0,3428.0
3029,True,254.0,3,5,4,18,True,False,2000.0,10000.0,990.0,127.0,13120.0
3030,True,145.0,4,4,3,15,True,False,2185.0,7300.0,505.0,93.0,10080.0
3031,True,82.0,3,2,2,19,False,False,470.0,1994.0,0.0,26.0,2490.0
3032,True,360.0,4,5,2,4,True,False,2600.0,15000.0,1167.0,191.0,18960.0
3033,True,25.0,1,1,0,1,False,False,0.0,1200.0,35.0,16.0,1251.0
3034,False,145.0,3,2,2,6,False,False,932.0,2200.0,226.0,28.0,3386.0
3035,True,95.0,2,3,2,14,True,True,1100.0,5825.0,375.0,24.0,7324.0
3036,True,60.0,2,2,2,20,True,False,450.0,2872.0,261.0,20.0,3603.0
3037,False,37.0,1,1,1,7,False,False,415.0,825.0,33.0,11.0,1284.0
3038,True,50.0,2,1,1,3,True,True,372.0,1600.0,0.0,21.0,1993.0
3039,True,100.0,2,1,1,0,False,False,0.0,1450.0,0.0,22.0,1472.0
3040,True,167.0,3,2,1,7,True,False,1787.0,10850.0,532.0,138.0,13310.0
3041,True,240.0,4,4,1,0,True,False,0.0,9000.0,696.0,136.0,9832.0
3042,True,20.0,1,1,0,3,False,False,224.0,1530.0,0.0,20.0,1774.0
3043,True,160.0,3,3,2,0,True,False,0.0,5500.0,209.0,83.0,5792.0
3044,True,100.0,1,2,2,3,False,False,1690.0,5000.0,309.0,64.0,7063.0
3045,True,63.0,2,2,2,10,False,True,783.0,2000.0,24.0,26.0,2833.0
3046,True,73.0,2,2,1,14,True,False,700.0,1350.0,150.0,18.0,2218.0
3047,True,67.0,2,1,1,3,False,False,722.0,2600.0,198.0,33.0,3553.0
3048,True,134.0,2,2,1,7,False,True,1493.0,3400.0,239.0,44.0,5176.0
3049,True,150.0,2,2,1,0,True,False,0.0,2954.0,1.0,45.0,3000.0
3050,True,300.0,3,5,4,0,True,False,0.0,4490.0,334.0,68.0,4892.0
3051,True,197.0,3,4,3,12,True,False,2000.0,9000.0,834.0,115.0,11950.0
3052,False,53.0,2,1,1,0,True,False,284.0,2000.0,41.0,26.0,2351.0
3053,False,136.0,3,2,1,6,True,False,545.0,1274.0,87.0,17.0,1923.0
3054,False,150.0,3,4,2,9,True,False,1200.0,3400.0,0.0,44.0,4644.0
3055,True,40.0,1,1,1,2,True,False,618.0,2803.0,192.0,36.0,3649.0
3056,True,300.0,4,4,5,11,True,False,3150.0,11000.0,1225.0,140.0,15520.0
3057,True,250.0,4,3,4,0,True,False,0.0,7200.0,434.0,109.0,7743.0
3058,True,80.0,2,1,0,1,True,True,500.0,3000.0,0.0,39.0,3539.0
3059,True,109.0,1,1,2,5,False,True,1750.0,11500.0,479.0,146.0,13880.0
3060,False,47.0,1,1,0,3,False,False,450.0,530.0,10.0,7.0,997.0
3061,False,72.0,3,3,1,10,False,False,690.0,1700.0,113.0,22.0,2525.0
3062,True,35.0,1,1,0,0,False,False,0.0,1900.0,101.0,29.0,2030.0
3063,True,200.0,4,2,1,0,False,False,0.0,2500.0,334.0,38.0,2872.0
3064,True,20.0,1,1,0,0,False,False,0.0,790.0,0.0,11.0,801.0
3065,True,49.0,2,1,1,15,True,False,487.0,1300.0,17.0,17.0,1821.0
3066,True,213.0,2,2,3,0,True,False,0.0,5150.0,0.0,78.0,5228.0
3067,True,110.0,3,3,1,10,True,True,1280.0,4800.0,138.0,61.0,6279.0
3068,True,40.0,1,1,0,0,False,False,0.0,870.0,0.0,14.0,884.0
3069,True,38.0,1,1,0,1,True,False,370.0,1350.0,0.0,18.0,1738.0
3070,True,40.0,1,1,1,10,True,True,978.0,2829.0,0.0,33.0,3840.0
3071,True,188.0,3,3,3,4,True,True,1800.0,8000.0,841.0,102.0,10740.0
3072,True,90.0,1,1,1,13,True,False,1100.0,2107.0,0.0,9.0,3216.0
3073,False,415.0,4,4,6,1,True,False,3900.0,9500.0,880.0,121.0,14400.0
3074,True,500.0,3,2,8,0,True,False,0.0,4000.0,632.0,61.0,4693.0
3075,False,135.0,3,2,1,7,True,True,980.0,3100.0,180.0,40.0,4300.0
3076,True,130.0,2,2,2,0,True,False,0.0,2500.0,608.0,38.0,3146.0
3077,True,90.0,1,2,2,9,True,True,998.0,2900.0,220.0,37.0,4155.0
3078,True,79.0,1,2,2,25,False,True,800.0,5500.0,199.0,70.0,6569.0
3079,True,160.0,3,3,0,0,False,False,0.0,5000.0,500.0,76.0,5576.0
3080,True,130.0,3,2,2,0,True,True,0.0,3000.0,0.0,46.0,3046.0
3081,True,256.0,3,5,4,13,True,True,3000.0,9000.0,834.0,115.0,12950.0
3082,True,70.0,2,1,1,7,False,False,465.0,1433.0,0.0,6.0,1904.0
3083,True,220.0,4,2,2,3,False,False,2560.0,8000.0,650.0,102.0,11310.0
3084,True,35.0,1,1,0,1,False,False,250.0,1305.0,0.0,17.0,1572.0
3085,True,73.0,3,2,2,1,True,False,760.0,2500.0,283.0,32.0,3575.0
3086,True,180.0,3,3,1,14,True,False,1680.0,5000.0,192.0,64.0,6936.0
3087,True,45.0,1,1,1,3,True,True,900.0,2450.0,158.0,32.0,3540.0
3088,True,260.0,2,2,2,0,False,False,0.0,3800.0,567.0,58.0,4425.0
3089,True,44.0,1,1,0,1,True,False,100.0,1400.0,0.0,18.0,1518.0
3090,True,60.0,2,2,1,11,False,True,700.0,3500.0,160.0,45.0,4405.0
3091,True,101.0,3,3,2,16,True,True,1250.0,7500.0,292.0,29.0,9071.0
3092,True,28.0,1,1,0,0,False,True,0.0,1650.0,0.0,21.0,1671.0
3093,True,38.0,1,1,1,16,True,True,473.0,2500.0,0.0,12.0,2985.0
3094,False,103.0,3,2,1,9,False,False,885.0,1800.0,113.0,23.0,2821.0
3095,True,126.0,4,3,2,4,False,False,1500.0,4500.0,417.0,58.0,6475.0
3096,True,70.0,3,2,1,7,True,False,800.0,2800.0,67.0,36.0,3703.0
3097,True,60.0,1,2,0,0,True,False,0.0,1062.0,1.0,16.0,1079.0
3098,False,80.0,3,1,1,1,True,False,357.0,1250.0,51.0,16.0,1674.0
3099,True,97.0,3,2,2,2,False,False,600.0,2600.0,253.0,33.0,3486.0
3100,True,287.0,3,4,4,0,True,True,0.0,9000.0,430.0,136.0,9566.0
3101,True,300.0,4,2,4,27,True,False,2600.0,10000.0,834.0,127.0,13560.0
3102,True,470.0,4,5,4,0,True,True,0.0,10200.0,2375.0,154.0,12730.0
3103,True,70.0,2,1,0,0,True,False,0.0,3000.0,0.0,46.0,3046.0
3104,True,320.0,3,5,0,10,False,False,4778.0,6000.0,2417.0,77.0,13270.0
3105,True,50.0,1,1,1,4,True,True,500.0,3223.0,100.0,41.0,3864.0
3106,False,70.0,2,1,0,2,True,False,470.0,700.0,39.0,9.0,1218.0
3107,True,380.0,4,7,7,15,True,False,6000.0,15000.0,2500.0,191.0,23690.0
3108,True,170.0,3,3,3,8,True,True,1570.0,2800.0,648.0,36.0,5054.0
3109,True,55.0,2,1,1,11,True,True,408.0,1700.0,35.0,22.0,2165.0
3110,True,100.0,2,1,1,0,True,False,0.0,3800.0,270.0,58.0,4128.0
3111,True,160.0,3,3,2,8,True,False,1100.0,4075.0,331.0,19.0,5525.0
3112,True,240.0,4,5,4,2,True,True,3000.0,7000.0,1396.0,89.0,11490.0
3113,True,180.0,4,4,4,68,True,False,1700.0,7000.0,450.0,89.0,9239.0
3114,True,150.0,2,3,1,25,True,True,1700.0,7600.0,206.0,97.0,9603.0
3115,True,49.0,2,1,1,13,True,False,508.0,1606.0,97.0,6.0,2217.0
3116,True,125.0,3,3,1,6,True,True,1600.0,5500.0,247.0,70.0,7417.0
3117,True,59.0,2,1,1,9,True,False,801.0,1300.0,0.0,17.0,2118.0
3118,True,145.0,3,3,1,5,True,True,2860.0,6600.0,555.0,84.0,10100.0
3119,True,70.0,1,1,0,0,False,False,0.0,1086.0,163.0,17.0,1266.0
3120,True,217.0,4,4,3,3,True,True,4180.0,5000.0,1550.0,64.0,10790.0
3121,True,178.0,3,4,4,6,True,True,2700.0,10200.0,667.0,130.0,13700.0
3122,True,95.0,3,2,1,7,True,False,850.0,2300.0,0.0,30.0,3180.0
3123,True,102.0,3,3,2,9,True,False,1305.0,3762.0,0.0,27.0,5094.0
3124,True,80.0,2,2,1,0,False,False,0.0,2188.0,0.0,10.0,2198.0
3125,True,212.0,3,3,2,17,True,False,1709.0,5750.0,727.0,73.0,8259.0
3126,True,34.0,1,1,1,15,False,True,550.0,2900.0,46.0,13.0,3509.0
3127,True,300.0,4,4,4,3,True,False,3000.0,6700.0,1420.0,85.0,11210.0
3128,True,220.0,3,4,3,12,True,True,3120.0,8000.0,1034.0,102.0,12260.0
3129,True,54.0,1,1,0,8,True,True,500.0,3949.0,0.0,51.0,4500.0
3130,True,65.0,2,1,1,12,True,True,740.0,1700.0,34.0,22.0,2496.0
3131,True,45.0,1,1,0,0,True,False,0.0,1500.0,76.0,23.0,1599.0
3132,True,26.0,1,1,1,3,True,True,402.0,1396.0,0.0,18.0,1816.0
3133,True,52.0,2,2,1,4,False,False,410.0,1499.0,111.0,19.0,2039.0
3134,True,32.0,1,1,0,9,True,False,255.0,1300.0,19.0,17.0,1591.0
3135,True,130.0,2,1,0,1,True,False,650.0,2150.0,9.0,28.0,2837.0
3136,True,23.0,1,1,0,23,True,False,382.0,2100.0,40.0,27.0,2549.0
3137,True,200.0,3,2,3,0,True,False,0.0,2900.0,334.0,44.0,3278.0
3138,True,157.0,3,2,0,7,True,False,1325.0,4500.0,347.0,58.0,6230.0
3139,True,130.0,3,2,1,2,False,False,1100.0,4500.0,384.0,58.0,6042.0
3140,True,82.0,2,2,0,3,False,False,650.0,1400.0,4.0,18.0,2072.0
3141,True,100.0,1,1,0,0,True,True,0.0,2720.0,138.0,41.0,2899.0
3142,True,845.0,5,9,6,0,True,True,0.0,8499.0,1000.0,128.0,9627.0
3143,True,70.0,2,2,1,2,True,False,150.0,2200.0,102.0,28.0,2480.0
3144,True,100.0,2,3,1,11,True,True,752.0,9800.0,265.0,125.0,10940.0
3145,True,110.0,2,1,0,8,True,False,1100.0,1500.0,84.0,20.0,2704.0
3146,False,46.0,1,1,1,10,True,False,550.0,580.0,43.0,8.0,1181.0
3147,True,250.0,3,4,2,0,True,False,0.0,6000.0,75.0,91.0,6166.0
3148,True,27.0,1,1,1,6,True,False,370.0,1247.0,0.0,9.0,1626.0
3149,True,140.0,3,3,1,2,True,True,1100.0,3000.0,59.0,39.0,4198.0
3150,True,77.0,2,1,1,5,True,False,1148.0,3100.0,464.0,40.0,4752.0
3151,True,550.0,4,5,5,0,True,False,0.0,5000.0,875.0,76.0,5951.0
3152,True,50.0,2,1,1,8,True,False,530.0,1700.0,73.0,22.0,2325.0
3153,True,42.0,1,1,1,17,False,True,1352.0,1900.0,150.0,25.0,3427.0
3154,True,420.0,5,6,3,13,True,False,3500.0,10000.0,1667.0,127.0,15290.0
3155,True,203.0,3,3,4,3,True,False,1900.0,7000.0,1225.0,89.0,10210.0
3156,True,180.0,2,2,2,0,True,True,0.0,3084.0,167.0,47.0,3298.0
3157,True,270.0,3,4,4,4,True,True,3200.0,4800.0,928.0,61.0,8989.0
3158,True,180.0,3,3,2,1,True,False,2000.0,7200.0,900.0,92.0,10190.0
3159,True,24.0,2,2,1,13,True,False,993.0,5500.0,141.0,70.0,6704.0
3160,True,62.0,2,1,1,7,True,False,450.0,1800.0,125.0,23.0,2398.0
3161,True,85.0,2,2,2,5,False,False,1200.0,5646.0,499.0,72.0,7417.0
3162,True,120.0,3,2,2,19,True,True,1650.0,4500.0,500.0,58.0,6708.0
3163,False,47.0,2,1,1,4,True,False,260.0,900.0,25.0,12.0,1197.0
3164,False,180.0,3,2,1,11,True,False,1060.0,2200.0,201.0,28.0,3489.0
3165,True,216.0,4,4,3,3,False,True,3500.0,8000.0,1125.0,102.0,12730.0
3166,True,300.0,5,6,4,0,True,False,0.0,8700.0,1311.0,131.0,10140.0
3167,True,226.0,3,3,0,0,True,True,0.0,6000.0,34.0,91.0,6125.0
3168,True,70.0,1,1,0,0,False,False,0.0,1520.0,125.0,23.0,1668.0
3169,False,100.0,2,2,0,0,True,False,0.0,1700.0,200.0,26.0,1926.0
3170,True,23.0,1,1,0,23,True,False,383.0,2050.0,40.0,26.0,2499.0
3171,True,600.0,4,3,3,1,True,False,6000.0,3750.0,1667.0,48.0,11470.0
3172,False,550.0,3,7,8,0,True,False,0.0,7700.0,430.0,116.0,8246.0
3173,True,30.0,1,1,0,2,False,False,420.0,870.0,24.0,12.0,1326.0
3174,True,126.0,4,2,2,4,True,False,870.0,3000.0,290.0,39.0,4199.0
3175,True,340.0,4,4,0,0,True,False,0.0,4000.0,334.0,61.0,4395.0
