,Cidade,Area,Quartos,Banheiros,Vagas Garagem,Andar,Animal,Mobiliado
4455,1,98,3,3,2,6,True,False
4456,1,60,2,3,2,5,False,False
4457,1,171,3,3,1,13,True,False
4458,1,38,1,1,0,2,False,False
4459,1,159,3,2,1,7,False,False
4460,1,93,2,2,1,2,True,False
4461,1,130,3,3,3,-,True,False
4462,1,50,2,1,0,-,False,False
4463,1,71,3,2,1,2,True,False
4464,0,62,3,2,1,12,True,False
4465,1,226,3,4,3,6,True,False
4466,1,21,1,1,0,2,True,False
4467,1,60,2,1,1,11,True,False
4468,1,196,3,3,4,-,True,False
4469,1,24,1,1,0,2,True,False
4470,1,500,3,5,2,11,True,False
4471,1,400,3,4,4,-,True,True
4472,1,250,4,3,2,-,False,False
4473,1,145,3,4,3,10,False,False
4474,1,45,1,1,1,10,False,True
4475,1,33,1,1,1,13,False,True
4476,1,143,3,4,3,5,True,True
4477,1,90,2,1,0,9,True,False
4478,0,70,2,1,1,2,False,False
4479,1,41,1,1,1,19,False,True
4480,1,40,1,1,0,-,True,False
4481,1,650,3,7,2,-,True,False
4482,0,85,3,2,1,7,True,False
4483,1,65,2,1,1,3,True,False
4484,1,65,2,2,2,21,True,False
4485,1,85,3,1,2,6,True,False
4486,1,67,2,1,0,3,True,False
4487,1,226,4,5,6,14,True,False
4488,1,38,1,1,0,12,False,False
4489,1,100,2,4,2,10,True,False
4490,1,189,4,4,4,12,True,False
4491,1,100,2,1,0,-,True,False
4492,1,170,3,2,1,-,True,False
4493,0,75,2,2,1,3,True,False
4494,1,320,3,4,3,-,True,False
4495,1,30,1,1,1,13,True,True
4496,0,47,1,1,1,2,True,True
4497,1,90,2,2,0,2,False,False
4498,1,82,2,2,0,15,False,False
4499,1,70,2,2,0,6,False,True
4500,1,67,2,2,1,1,True,False
4501,1,243,3,2,1,5,True,False
4502,1,370,4,6,0,8,True,False
4503,1,70,2,2,1,1,False,False
4504,1,225,2,2,3,-,True,False
4505,1,160,4,4,5,-,True,False
4506,1,145,2,2,1,-,True,False
4507,1,332,5,4,3,17,True,False
4508,0,109,4,3,2,6,False,False
4509,0,58,1,1,1,6,True,False
4510,0,47,1,1,0,1,True,True
4511,1,60,2,2,1,2,True,True
4512,1,384,5,5,3,13,True,False
4513,1,260,2,5,5,-,True,False
4514,1,42,1,1,1,8,True,False
4515,0,128,3,3,2,3,True,False
4516,1,276,4,5,4,-,True,False
4517,1,350,4,2,8,-,True,False
4518,1,75,2,2,1,1,True,False
4519,0,140,3,2,1,5,True,False
4520,1,47,1,1,1,3,True,True
4521,1,70,3,1,1,14,True,True
4522,1,127,3,2,2,-,True,True
4523,1,360,3,5,4,22,True,False
4524,1,42,1,1,1,9,True,False
4525,0,80,3,2,1,2,True,False
4526,1,129,3,2,1,1,True,False
4527,1,150,3,2,2,-,True,False
4528,1,55,2,1,1,3,True,False
4529,1,80,3,2,1,11,True,False
4530,0,140,1,2,2,15,True,False
4531,1,150,4,2,2,13,False,False
4532,1,252,3,4,1,-,True,False
4533,1,62,3,2,1,5,True,False
4534,1,80,2,2,2,-,True,False
4535,0,80,2,3,2,7,True,False
4536,1,50,2,1,1,8,False,False
4537,1,65,2,1,1,2,True,False
4538,1,57,2,2,1,3,True,False
4539,1,230,4,4,2,1,True,False
4540,0,62,2,1,0,1,True,False
4541,1,165,3,3,2,3,True,True
4542,1,155,3,2,1,6,False,False
4543,0,181,3,4,3,12,False,True
4544,0,50,1,1,1,4,True,False
4545,1,75,2,1,2,10,True,False
4546,1,80,3,1,0,-,False,False
4547,1,358,4,5,3,12,True,False
4548,1,74,2,3,1,2,True,False
4549,1,108,3,2,1,10,True,False
4550,1,120,2,3,2,-,True,False
4551,1,190,3,3,2,5,True,False
4552,1,178,3,2,3,8,True,False
4553,1,80,2,2,0,9,False,False
4554,0,150,3,2,4,-,True,True
4555,1,350,7,4,2,-,True,False
4556,1,181,3,5,4,22,True,True
4557,1,56,1,1,1,7,False,True
4558,0,120,2,1,4,-,True,False
4559,1,90,2,2,1,-,True,False
4560,1,61,1,2,1,4,True,True
4561,1,160,4,3,2,20,True,True
4562,1,100,3,1,0,1,True,False
4563,1,179,3,2,1,3,True,False
4564,1,115,3,3,2,1,True,False
4565,1,342,5,6,5,-,False,False
4566,1,282,4,4,3,19,True,True
4567,1,30,1,1,0,1,True,True
4568,1,35,1,1,1,12,False,True
4569,1,58,2,1,1,14,True,False
4570,1,81,3,2,1,12,True,False
4571,1,224,3,4,3,12,True,True
4572,1,60,1,1,1,2,True,True
4573,1,88,3,3,2,5,True,False
4574,1,80,2,2,1,9,True,True
4575,1,250,3,3,3,-,True,False
4576,1,72,2,1,1,9,True,False
4577,1,650,4,6,6,-,True,False
4578,1,73,1,1,0,8,True,True
4579,1,126,2,3,2,6,True,True
4580,1,50,2,1,0,-,True,False
4581,1,48,2,1,1,7,True,False
4582,0,85,3,2,2,9,True,False
4583,1,52,1,1,1,11,False,False
4584,1,250,4,4,3,5,False,True
4585,1,40,1,1,0,-,False,False
4586,1,42,1,1,1,11,False,True
4587,1,165,4,5,2,4,True,True
4588,1,138,2,3,2,3,False,True
4589,1,38,1,1,0,-,False,False
4590,0,200,4,5,2,-,False,False
4591,1,35,1,1,1,1,True,False
4592,1,75,2,1,1,4,True,True
4593,1,100,3,4,4,-,True,False
4594,1,287,3,3,4,-,True,False
4595,1,360,4,4,2,4,True,False
4596,1,62,2,2,3,7,True,False
4597,1,80,2,2,1,-,False,False
4598,1,43,2,1,0,8,True,False
4599,1,157,3,2,0,7,True,False
4600,1,70,3,1,1,1,True,False
4601,0,56,1,1,1,6,True,True
4602,1,84,2,3,2,25,True,True
4603,1,125,4,3,2,6,True,False
4604,1,62,1,1,0,4,True,False
4605,1,81,2,2,2,19,True,True
4606,1,90,2,2,0,1,False,False
4607,1,76,3,2,1,3,True,False
4608,0,62,2,1,0,1,True,False
4609,1,240,3,2,0,7,True,True
4610,1,39,1,1,1,15,True,True
4611,1,51,2,1,1,23,True,False
4612,1,170,3,6,3,9,False,False
4613,1,250,3,2,2,-,True,True
4614,1,35,1,1,1,3,False,True
4615,1,200,3,3,2,-,False,False
4616,0,147,4,3,3,8,True,False
4617,1,40,1,1,0,2,True,True
4618,1,67,1,1,1,14,True,True
4619,0,445,4,4,0,-,True,False
4620,1,265,4,4,2,1,True,False
4621,1,130,2,2,2,-,True,True
4622,1,39,1,1,1,5,True,False
4623,1,110,3,2,1,3,False,False
4624,1,75,2,2,2,6,True,False
4625,1,220,3,2,2,10,True,False
4626,0,46,2,1,1,5,True,False
4627,0,210,3,3,3,7,True,False
4628,1,47,2,1,1,4,False,False
4629,1,120,3,2,1,7,True,True
4630,1,60,2,1,1,1,True,False
4631,1,42,1,1,1,12,False,True
4632,1,75,3,2,1,10,True,False
4633,1,160,3,2,1,6,True,False
4634,1,400,4,7,4,-,True,True
4635,1,37,1,1,0,1,False,False
4636,1,59,2,2,2,7,True,True
4637,0,113,3,3,2,4,True,False
4638,1,120,2,2,1,12,True,False
4639,1,92,3,2,0,5,True,False
4640,1,93,3,2,2,16,True,False
4641,1,42,2,1,1,9,True,False
4642,1,236,4,5,4,1,False,True
4643,1,160,3,2,0,-,True,False
4644,1,450,4,5,8,-,True,False
4645,1,750,4,4,6,-,True,False
4646,0,68,3,2,2,9,True,True
4647,1,53,2,1,1,11,True,True
4648,1,160,2,3,0,-,True,False
4649,1,49,2,1,1,6,True,True
4650,0,115,3,2,2,4,True,False
4651,1,59,2,1,1,6,True,False
4652,1,60,2,2,2,7,True,False
4653,1,58,1,2,1,19,True,False
4654,1,35,1,1,0,-,True,False
4655,1,160,2,3,2,12,True,True
4656,0,60,3,2,1,5,True,False
4657,1,233,4,2,3,4,True,True
4658,0,58,1,1,1,3,True,False
4659,1,100,3,2,1,-,True,False
4660,1,238,4,3,4,24,True,False
4661,1,18,1,1,1,10,False,True
4662,1,96,2,1,0,9,True,True
4663,1,49,2,1,1,14,True,False
4664,1,50,1,1,0,1,True,True
4665,1,45,1,1,0,-,False,False
4666,0,160,3,2,2,12,True,False
4667,1,80,2,2,2,14,True,False
4668,1,133,4,3,4,18,True,True
4669,1,30,1,1,0,4,True,False
4670,1,137,2,3,2,1,True,False
4671,1,194,3,4,3,-,True,False
4672,1,50,2,1,1,2,True,False
4673,1,84,1,2,1,14,True,False
4674,0,45,1,1,0,7,False,False
4675,1,301,4,5,4,3,True,True
4676,1,250,3,4,2,5,True,True
4677,1,136,3,2,3,12,True,True
4678,1,73,2,2,1,10,True,False
4679,1,60,1,2,0,-,False,False
4680,1,110,2,3,2,12,False,True
4681,1,50,2,1,2,5,False,True
4682,1,100,2,1,1,1,True,False
4683,1,70,2,2,2,7,False,True
4684,1,82,2,2,1,2,True,True
4685,1,76,3,3,2,1,True,False
4686,1,150,3,1,1,9,True,False
4687,1,303,3,4,4,1,True,True
4688,1,55,2,1,0,10,True,False
4689,1,70,2,1,0,5,True,False
4690,0,45,1,2,1,2,True,True
4691,1,50,2,1,1,6,True,True
4692,1,62,2,1,1,1,True,False
4693,1,177,4,5,4,5,True,False
4694,1,50,1,1,1,21,True,True
4695,1,50,1,1,1,22,False,True
4696,0,90,3,2,1,1,True,False
4697,1,130,3,2,2,4,True,True
4698,0,54,1,1,1,5,True,False
4699,1,30,1,1,0,-,False,False
4700,1,194,3,4,4,5,True,False
4701,0,68,2,1,1,3,True,False
4702,1,58,3,2,1,11,True,False
4703,1,16,1,1,0,-,False,False
4704,0,74,3,2,2,11,True,True
4705,1,347,4,7,6,-,True,False
4706,1,180,3,3,2,3,True,False
4707,1,20,1,1,1,3,False,True
4708,1,130,2,1,1,1,True,False
4709,1,100,3,1,1,2,True,False
4710,0,50,1,1,0,1,False,False
4711,1,340,4,4,4,15,True,True
4712,1,135,2,2,1,8,True,True
4713,1,130,3,4,2,8,True,True
4714,0,58,2,2,2,15,True,False
4715,1,84,3,1,1,17,True,False
4716,1,120,3,4,2,1,True,False
4717,1,180,3,2,3,-,True,False
4718,0,650,4,7,5,-,True,False
4719,1,320,4,5,4,-,True,False
4720,1,65,2,1,0,1,True,True
4721,1,130,3,2,2,5,True,False
4722,1,72,3,2,2,3,False,False
4723,1,150,3,3,4,10,True,True
4724,0,70,2,1,1,3,True,False
4725,1,345,3,3,5,2,True,False
4726,1,20,1,1,0,1,True,True
4727,0,103,3,2,2,2,True,False
4728,0,90,2,2,4,-,True,False
4729,1,185,3,2,2,29,True,False
4730,0,47,1,1,1,9,True,False
4731,1,42,1,1,0,3,True,False
4732,1,42,1,1,1,11,False,False
4733,1,25,1,1,0,1,False,False
4734,0,55,1,1,1,20,True,False
4735,1,900,3,5,8,-,True,False
4736,1,240,3,3,4,22,True,False
4737,1,128,2,1,1,9,True,True
4738,1,120,2,1,1,-,False,False
4739,1,54,1,1,1,7,True,False
4740,1,30,1,1,0,-,False,False
4741,1,120,2,2,2,11,True,False
4742,1,296,4,5,2,-,True,False
4743,0,230,3,4,4,5,True,True
4744,1,50,2,1,0,12,False,False
4745,1,95,3,2,0,-,True,False
4746,1,146,3,4,2,21,True,True
4747,0,73,2,1,1,4,True,False
4748,1,30,1,1,0,6,False,False
4749,1,35,1,1,1,11,True,False
4750,1,22,1,1,0,-,True,False
4751,1,386,4,6,3,21,True,False
4752,1,442,5,6,6,-,True,False
4753,0,30,1,1,0,5,True,False
4754,1,68,1,2,1,4,False,False
4755,1,53,1,1,1,12,True,True
4756,1,18,1,1,0,-,True,False
4757,1,321,3,5,2,-,True,True
4758,0,70,3,1,1,2,True,False
4759,1,400,10,9,8,-,True,False
4760,1,392,4,4,4,-,True,False
4761,1,70,2,1,1,1,True,False
4762,1,230,4,4,3,5,False,False
4763,1,138,2,2,1,11,True,True
4764,1,250,2,1,0,-,True,False
4765,1,45,2,2,0,-,False,False
4766,1,250,4,3,0,-,True,False
4767,1,80,2,1,1,6,True,False
4768,1,398,4,5,4,-,True,False
4769,1,200,3,4,5,-,True,False
4770,1,136,3,3,1,9,True,False
4771,1,46,1,1,0,2,True,False
4772,1,309,4,5,3,-,True,False
4773,1,54,1,1,1,1,False,True
4774,1,220,4,5,3,14,True,True
4775,1,161,1,2,2,10,False,False
4776,1,58,2,1,1,1,True,False
4777,1,83,3,1,1,3,True,False
4778,1,33,1,1,1,5,True,False
4779,1,170,3,4,2,3,False,False
4780,1,135,3,2,1,21,True,True
4781,1,50,2,1,2,1,False,False
4782,1,94,2,3,2,18,False,False
4783,1,25,1,1,0,1,False,False
4784,1,100,2,3,2,20,False,True
4785,1,157,3,5,3,12,True,False
4786,1,100,3,2,2,-,True,False
4787,1,120,3,1,0,2,True,False
4788,1,45,1,1,2,8,True,False
4789,1,64,2,2,1,9,True,True
4790,1,265,4,6,3,6,False,False
4791,1,20,1,1,0,6,True,True
4792,1,50,2,2,0,-,False,False
4793,1,70,3,2,1,14,True,False
4794,1,273,4,4,2,4,False,False
4795,1,250,3,3,4,-,True,True
4796,1,100,1,1,0,-,True,False
4797,1,90,2,1,0,2,True,False
4798,1,256,3,3,2,-,False,False
4799,1,92,2,1,1,2,True,False
4800,1,124,3,3,2,-,True,False
4801,1,218,3,3,3,9,True,True
4802,1,57,2,2,1,8,True,False
4803,0,650,4,4,8,-,True,False
4804,1,220,3,4,2,-,False,False
4805,0,55,1,2,1,4,False,False
4806,1,55,2,2,1,21,True,False
4807,1,58,2,1,1,19,False,True
4808,1,42,1,1,1,13,True,True
4809,1,202,3,4,3,8,True,True
4810,1,130,2,2,0,-,True,False
4811,1,52,1,1,1,11,True,False
4812,1,75,2,2,0,2,True,False
4813,1,420,4,6,4,10,True,False
4814,1,277,3,4,0,-,False,False
4815,1,100,1,1,1,16,True,True
4816,0,420,5,7,3,-,True,True
4817,1,207,3,5,4,6,True,False
4818,1,25,1,1,0,23,True,False
4819,1,100,3,2,1,3,True,False
4820,1,108,2,2,1,8,True,True
4821,1,55,1,1,1,5,False,True
4822,1,40,1,1,0,-,False,False
4823,1,46,1,1,1,3,False,False
4824,1,138,3,3,2,5,True,True
4825,1,50,2,3,0,-,False,False
4826,0,54,1,1,1,9,True,False
4827,1,22,1,1,0,-,False,False
4828,1,62,3,1,1,1,True,False
4829,1,380,4,3,2,12,False,True
4830,1,80,2,1,1,2,False,True
4831,1,70,2,1,1,2,True,False
4832,1,214,5,5,4,9,False,True
4833,1,193,3,3,3,1,False,False
4834,1,50,2,2,0,6,True,False
4835,1,305,3,4,4,12,True,False
4836,1,110,2,2,1,1,True,False
4837,1,63,2,2,1,13,True,False
4838,1,202,4,4,3,13,True,False
4839,1,70,4,3,0,-,True,False
4840,0,110,3,3,2,-,True,False
4841,1,80,1,1,0,11,True,True
4842,1,58,2,2,1,6,False,False
4843,1,149,3,3,2,12,False,False
4844,1,50,2,1,0,-,True,False
4845,1,200,4,3,2,8,True,False
4846,1,200,3,3,4,-,True,False
4847,0,660,5,7,4,17,True,False
4848,1,100,3,2,1,-,True,False
4849,1,91,1,2,2,11,True,True
4850,1,113,2,2,1,4,True,False
4851,0,48,2,1,1,-,True,False
4852,1,140,3,3,2,10,True,False
4853,0,155,3,3,2,-,True,False
4854,1,280,4,6,5,28,True,False
4855,1,55,1,1,0,-,True,False
4856,1,360,4,5,4,8,True,False
4857,0,60,1,1,1,-,True,False
4858,1,32,1,1,0,5,True,False
4859,1,79,3,3,2,15,True,True
4860,1,300,4,6,4,14,True,False
4861,1,50,2,2,1,14,True,True
4862,1,78,3,2,2,-,True,False
4863,1,80,3,1,0,-,True,False
4864,1,50,1,1,1,-,False,False
4865,1,110,2,2,2,-,False,False
4866,1,280,4,3,6,-,True,True
4867,1,64,2,1,1,8,True,False
4868,0,37,1,1,0,4,False,True
4869,1,30,1,1,1,7,False,True
4870,1,50,1,1,1,11,True,False
4871,1,215,3,2,0,4,False,False
4872,1,80,3,2,1,10,True,False
4873,0,320,3,3,2,9,True,True
4874,1,336,3,5,3,-,True,True
4875,1,125,3,4,5,-,True,False
4876,1,106,1,1,2,10,True,True
4877,1,40,1,1,1,9,False,False
4878,1,80,1,2,0,6,False,False
4879,1,120,4,3,3,8,True,False
4880,1,23,1,1,0,23,True,False
4881,1,60,2,1,0,-,True,False
4882,1,45,2,1,1,2,False,False
4883,1,110,1,1,1,-,True,False
4884,1,42,1,1,1,11,True,False
4885,1,120,4,2,3,6,True,True
4886,1,78,1,2,2,1,False,True
4887,1,127,3,3,2,1,True,False
4888,1,63,2,2,2,4,False,False
4889,1,60,1,1,1,-,True,False
4890,0,76,2,1,0,3,True,False
4891,1,126,3,2,2,1,True,False
4892,1,169,4,2,3,-,True,False
4893,1,38,1,1,0,10,True,False
4894,1,45,1,1,0,2,False,False
4895,1,160,3,1,1,-,True,False
4896,1,160,3,4,3,-,True,True
4897,0,84,2,1,1,7,True,False
4898,1,64,2,1,2,3,True,False
4899,0,62,2,1,1,-,True,False
4900,1,46,2,1,1,1,True,False
4901,1,140,3,3,3,4,True,False
4902,1,175,3,5,3,15,True,False
4903,1,70,3,1,1,8,True,False
4904,1,315,3,5,2,14,False,False
4905,1,52,1,1,1,7,True,True
4906,0,120,4,2,5,-,True,False
4907,1,72,2,2,1,2,True,False
4908,1,140,2,2,2,11,False,True
4909,1,55,1,1,1,10,True,True
4910,1,140,3,2,1,5,True,True
4911,0,75,3,2,1,3,False,False
4912,1,233,3,4,4,15,False,True
4913,1,112,3,3,2,8,False,False
4914,1,83,2,1,1,2,True,True
4915,1,60,1,1,1,10,True,False
4916,1,30,1,1,1,14,True,True
4917,1,50,2,1,1,12,True,False
4918,1,46,1,1,0,14,False,True
4919,1,42,1,1,1,6,False,True
4920,0,52,2,1,1,1,True,False
4921,1,380,4,4,6,-,True,False
4922,0,160,3,2,0,-,True,False
4923,1,90,2,1,0,4,False,False
4924,1,30,1,1,1,5,True,True
4925,1,219,4,4,3,21,True,True
4926,1,120,2,2,2,22,False,True
4927,1,70,2,2,1,7,True,False
4928,1,120,4,3,3,16,True,False
4929,1,92,2,2,1,5,True,True
4930,1,40,1,1,1,20,False,False
4931,1,58,2,1,1,6,True,False
4932,1,35,1,1,1,7,True,True
4933,0,85,1,1,1,8,True,False
4934,1,170,3,3,2,-,True,False
4935,1,96,3,1,1,8,False,True
4936,1,42,1,1,1,27,True,False
4937,1,280,3,4,4,18,True,False
4938,1,44,1,1,1,6,False,False
4939,1,120,3,2,2,12,True,True
4940,1,180,2,3,2,9,True,False
4941,1,400,5,4,2,12,True,False
4942,1,22,1,1,0,26,True,False
4943,1,67,2,1,1,6,True,False
4944,1,75,3,2,2,14,True,False
4945,1,132,3,5,2,13,False,True
4946,1,62,2,1,1,15,False,True
4947,1,122,3,3,2,4,False,False
4948,1,168,3,2,2,1,True,False
4949,1,80,2,2,1,-,False,False
4950,1,27,1,1,0,19,True,True
4951,1,50,1,1,0,-,False,False
4952,0,190,2,2,0,8,False,False
4953,1,22,1,1,0,7,True,False
4954,0,70,1,1,1,2,True,True
4955,1,60,1,1,0,-,True,False
4956,1,47,2,1,1,15,True,True
4957,1,158,3,2,1,10,False,True
4958,1,80,2,1,1,5,False,False
4959,1,245,4,3,4,8,True,False
4960,1,91,2,2,0,1,True,True
4961,1,155,2,1,1,2,True,False
4962,1,140,3,3,5,8,False,True
4963,1,97,2,1,2,19,False,False
4964,1,70,1,1,0,-,False,False
4965,1,177,3,3,5,1,True,False
4966,1,128,3,4,2,21,True,False
4967,0,50,2,1,0,2,False,False
4968,1,162,4,4,3,7,False,False
4969,1,96,4,2,2,-,True,False
4970,1,78,3,2,1,2,True,False
4971,1,340,4,6,4,6,True,False
4972,1,76,3,2,2,5,True,True
4973,1,380,4,5,4,4,True,False
4974,1,180,3,3,4,-,True,False
4975,1,161,2,2,3,3,True,False
4976,1,45,1,1,1,3,True,True
4977,1,200,3,5,3,5,True,True
4978,1,46,1,1,0,17,True,False
4979,1,50,1,1,1,8,False,True
4980,1,57,2,2,2,10,False,False
4981,1,120,2,2,2,4,True,True
4982,0,136,3,4,2,7,False,False
4983,1,49,2,1,1,2,True,False
4984,1,70,2,2,1,7,False,False
4985,1,68,2,2,1,5,True,False
4986,1,45,1,1,1,1,False,True
4987,0,60,3,2,1,3,False,False
4988,1,120,3,2,2,-,True,False
4989,0,140,4,4,2,6,True,False
4990,1,151,4,3,3,-,True,False
4991,1,72,2,2,2,7,True,False
4992,1,300,4,4,6,1,True,False
4993,1,68,2,1,0,1,True,False
4994,1,380,4,2,0,-,True,False
4995,1,60,2,1,1,4,True,False
4996,0,51,3,1,1,-,True,False
4997,1,200,4,5,3,1,False,False
4998,1,80,3,3,0,-,True,True
4999,0,57,1,2,1,12,False,False
5000,1,327,5,4,5,-,True,False
5001,1,48,1,1,1,12,True,True
5002,1,90,2,2,1,3,True,False
5003,1,40,1,1,1,1,False,True
5004,1,84,2,1,2,11,False,True
5005,1,123,3,2,2,13,False,False
5006,1,85,2,1,1,-,True,False
5007,1,113,2,2,1,6,True,False
5008,1,60,2,1,1,2,True,False
5009,0,62,2,1,1,6,True,False
5010,1,138,3,4,2,18,True,True
5011,1,156,3,3,3,7,True,True
5012,1,280,4,3,4,-,True,False
5013,1,45,1,1,1,1,False,True
5014,1,180,3,4,3,8,True,True
5015,1,315,4,5,5,20,False,False
5016,1,117,3,3,1,20,False,False
5017,1,60,2,3,2,6,False,False
5018,1,126,3,1,2,-,True,False
5019,1,65,2,1,0,2,True,False
5020,1,280,4,4,7,-,True,True
5021,0,76,3,1,1,2,True,False
5022,1,178,2,4,2,2,True,False
5023,1,20,1,1,0,4,True,True
5024,1,400,7,7,0,-,True,False
5025,1,300,4,5,5,6,False,False
5026,1,49,1,1,1,18,False,True
5027,1,50,2,1,0,3,True,False
5028,0,50,1,1,0,16,True,False
5029,0,53,1,1,2,7,False,True
5030,1,200,3,3,2,12,True,False
5031,1,71,2,2,2,14,False,False
5032,1,134,3,5,2,7,True,False
5033,1,250,4,4,4,14,True,False
5034,1,40,1,1,1,2,True,False
5035,0,60,2,1,0,1,True,False
5036,1,180,4,4,2,2,True,False
5037,1,68,3,1,1,16,False,False
5038,1,72,2,2,1,7,False,False
5039,1,182,3,2,3,12,True,False
5040,1,45,1,2,1,1,True,False
5041,1,300,4,3,8,-,True,False
5042,1,130,3,3,2,7,True,False
5043,1,132,3,2,3,4,True,True
5044,1,215,3,1,1,18,True,False
5045,1,54,2,2,1,1,True,False
5046,1,79,2,1,0,-,True,False
5047,1,77,1,2,2,7,True,True
5048,1,150,3,3,2,13,True,False
5049,1,310,3,3,2,11,True,False
5050,1,220,4,2,3,-,True,True
5051,1,45,1,1,0,4,True,False
5052,1,80,3,1,1,7,True,False
5053,1,36,1,1,0,4,True,False
5054,1,320,3,5,8,-,False,False
5055,1,179,3,3,3,12,True,True
5056,1,52,1,2,1,13,True,False
5057,1,190,4,4,3,11,True,True
5058,1,105,3,3,1,26,False,False
5059,1,70,2,2,1,15,True,False
5060,1,254,4,4,4,7,True,False
5061,1,200,3,2,1,5,True,False
5062,1,300,4,3,3,20,True,True
5063,1,86,3,2,2,1,False,False
5064,1,190,2,1,2,-,True,True
5065,1,211,3,2,2,6,True,False
5066,1,38,1,1,0,1,False,False
5067,1,300,3,4,6,-,True,False
5068,1,108,3,2,2,5,True,False
5069,1,150,3,2,1,-,True,False
5070,0,58,1,1,0,9,False,False
5071,1,198,3,4,3,13,True,True
5072,0,47,1,1,0,10,False,True
5073,1,190,3,2,1,8,True,True
5074,1,22,1,1,0,25,True,False
5075,1,38,1,1,1,6,True,True
5076,1,30,1,1,0,3,True,True
5077,0,500,4,7,4,-,True,False
5078,1,215,3,1,3,-,True,False
5079,1,50,1,1,1,1,False,True
5080,1,500,7,7,8,-,False,True
5081,1,17,1,1,0,1,True,False
5082,1,101,3,2,1,18,True,False
5083,1,87,2,3,0,13,True,False
5084,1,72,2,1,1,4,True,False
5085,1,123,3,3,2,14,True,False
5086,1,70,2,1,1,1,True,False
5087,0,40,1,1,0,8,False,False
5088,0,47,1,1,1,12,True,False
5089,1,115,4,3,4,1,True,True
5090,1,36,1,1,1,1,True,False
5091,1,340,4,4,3,14,False,False
5092,1,200,3,4,2,-,True,False
5093,1,150,3,3,1,3,False,False
5094,1,98,3,3,2,1,True,True
5095,1,300,4,3,2,13,True,True
5096,1,35,1,1,1,14,False,False
5097,1,63,3,2,1,8,True,False
5098,1,150,3,2,1,6,False,False
5099,1,170,3,3,2,-,True,False
5100,0,110,3,3,2,-,True,False
5101,1,55,2,1,1,4,False,True
5102,1,47,1,1,0,-,False,False
5103,1,80,1,1,1,-,True,False
5104,1,65,2,2,2,7,True,True
5105,0,35,1,1,1,-,False,True
5106,1,100,2,2,0,-,True,False
5107,1,540,4,7,5,11,True,False
5108,0,47,1,1,0,7,True,False
5109,1,272,5,5,2,-,True,False
5110,1,90,3,3,1,11,True,False
5111,1,83,2,2,1,3,True,True
5112,1,35,1,1,0,5,True,False
5113,1,260,4,4,4,-,True,False
5114,1,130,3,2,2,-,True,False
5115,1,218,4,4,3,10,True,True
5116,1,20,1,1,0,1,False,True
5117,1,70,2,2,2,5,False,False
5118,1,400,4,3,3,-,True,False
5119,1,60,1,2,1,2,True,False
5120,1,240,4,4,4,26,True,False
5121,1,245,3,4,3,10,True,False
5122,1,140,3,2,1,-,True,True
5123,1,120,2,2,0,1,True,False
5124,1,110,3,3,2,4,False,False
5125,1,42,1,1,1,4,False,True
5126,1,300,2,3,2,5,True,True
5127,1,50,2,2,1,10,True,False
5128,1,110,4,3,3,1,False,True
5129,1,72,2,2,1,12,True,False
5130,1,130,3,4,4,-,True,False
5131,1,170,2,2,1,8,True,False
5132,0,38,1,1,0,5,False,False
5133,1,138,3,3,3,-,True,True
5134,0,45,1,1,1,9,False,True
5135,1,230,3,6,5,18,True,True
5136,0,206,5,3,2,-,True,False
5137,1,135,3,3,2,7,False,False
5138,1,300,2,2,0,-,True,True
5139,1,25,1,1,0,3,True,False
5140,1,200,1,2,0,-,True,False
5141,1,150,3,3,2,7,True,False
5142,1,54,2,2,1,6,True,False
5143,1,82,3,2,2,4,False,False
5144,1,84,2,2,0,1,True,True
5145,1,200,1,3,2,-,False,False
5146,1,230,4,3,1,2,False,False
5147,1,56,2,1,0,-,True,False
5148,1,50,1,1,0,1,True,False
5149,1,163,4,4,3,2,False,True
5150,1,35,1,1,1,12,False,True
5151,1,120,3,3,2,-,True,False
5152,0,60,1,1,0,3,True,False
5153,1,54,2,1,1,8,True,False
5154,1,250,5,4,3,-,True,False
5155,1,50,2,1,1,9,True,False
5156,1,300,2,1,2,-,True,False
5157,0,130,3,2,1,-,True,False
5158,1,120,3,2,1,18,True,False
5159,1,89,2,2,0,7,True,True
5160,0,69,3,2,2,11,True,False
5161,1,55,1,1,0,-,True,False
5162,1,110,3,2,1,-,True,False
5163,1,50,2,1,1,2,False,True
5164,0,80,3,1,1,1,True,False
5165,1,66,2,2,1,23,True,False
5166,1,180,3,4,3,12,True,False
5167,1,135,2,3,1,22,True,False
5168,1,74,2,1,1,5,True,False
5169,1,56,2,1,1,6,True,False
5170,0,40,1,1,1,6,True,False
5171,1,86,3,2,2,6,True,True
5172,1,70,2,2,0,-,False,False
5173,1,30,1,1,0,1,True,False
5174,1,438,5,6,5,-,False,False
5175,0,72,2,1,2,16,True,False
5176,1,66,1,1,1,10,False,True
5177,0,70,2,1,1,4,True,False
5178,1,1000,4,7,4,10,True,True
5179,0,380,4,6,6,-,False,False
5180,0,248,3,4,4,2,True,False
5181,1,109,3,1,1,1,True,False
5182,0,135,3,2,2,3,True,False
5183,1,54,2,2,1,4,True,False
5184,1,170,3,3,2,-,True,False
5185,1,45,1,1,2,12,True,True
5186,1,180,3,4,3,7,True,True
5187,0,51,2,1,0,2,True,False
5188,1,166,3,2,2,2,True,False
